Comment,Toxic,Urdu,predicted_label
"Unhon ne mazeed kaha ke Allah pak ne surah Hujraat mein afwahon ki tasdeeq karne ka hukum diya hai, Allah pak ne farmaya hai ke Quran seedha rasta dekhata hai, kitaab Allah ne Musalmanoon ke ittehaad par zor diya hai, makr o fraib se bachney ki hidayat di hai, Shariat ne sood khori aur juve ko haraam qarar diya hai, Allah pak ne apni, apne Nabi salle Allhau alehi wassalam aur apne Umraa ki itaat ka hukum diya hai, un ehkamaat ka maqsad is liye diya ke Musalman ghalba haasil kar saken",0, انہوں نے مزید کہا کہ اللہ پاک نے سورۃ حجرات میں افواہوں کی تصدیق کرنے کا حکم دیا ہے ، اللہ پاک نے فرمایا ہے کہ قرآن سیدھا رستہ دکھاتا ہے ، کتاب اللہ نے مسلمانوں کے اتحاد پر زور دیا ہے ، مکر و فریب سے بچنے کی ہدایت دی ہے ، شریعت نے سود خوری اور جووے کو حرام قرار دیا ہے ، اللہ پاک نے اپنی ، اپنے نبی صلی اللہ علیہ وسلم اور اپنے امراء کی اطاعت کا حکم دیا ہے ، ان احکامات کا مقصد اس لئے دیا کے مسلمان غلبہ حاصل کر سکیں ,1
Molvi shaba ki tehriron mein aam bol chal ki zaban hoti hai,0, مولوی شیبا کی تحریروں میں عام بول چل کی زبان ہوتی ہے ,0
Tadbar koshish aur mehnat ko faraiz aur wajebat ka darja dete the,0, تدبر کوشش اور محنت کو فرائض اور واجبات کا درجہ دیتے تھے ,0
Phir Indian Army Ne Us Ke Tattay Chatay .. Phir Maafi Milli Lolx,1, پھر انڈین آرمی نے اس کے ٹٹے چاٹے . . پھر معافی ملی لولز ,0
Is terha is halqa se Shohar aur Biwi aamney samney hogaye hain,0, اس طرح اس حلقہ سے شوہر اور بیوی آمنے سامنے ہوگئے ہیں ,0
sc mein kamyaab honay walay talba ka feesad mazeed mayoos kon hai jaisa ke pehlay semester mein kamyaab honay walay tlba ka feesad 26,0, ایس سی میں کامیاب ہونے والے طلبا کا فیصد مزید مایوس کن ہے جیسا کہ پہلے سمسٹر میں کامیاب ہونے والے طلبا کا فیصد 26 ,0
Is bar bhi barish khoob khob hui aur badal toot k barsa thagalyan koochy jal thal thy par soch ka darya paysa thaband darwazon k shishon pe jab boondon ne dastak diehsas hua tum aye ho andaz tmhary jesa tha,0, اس بار بھی بارش خوب خوب ہوئی اور بدل ٹوٹ کے برسا تھاجالیان کوچے جل تھل تھے پر سوچ کا دریا پایسا تھاباند دروازوں کے شیشوں پہ جب بوندوں نے دستک دییحساس ہوا تم آئے ہو انداز تمہارے جیسا تھا ,1
Hahahahahhaahahah sala chutiya India ko marwaye ga,1, ہاہاہاہاہاہاہاہا سالا چوتیا انڈیا کو مروائے گا ,0
Plz becharay shafay ko ab bata do kay usay aids hey.,0, پلیز بیچارے شافعی کو اب بتا دو کے اسے ایڈز ہے . ,0
Kaneez Sakina besharm WhatsApp num maang rhi hai,1, کنیز سکینہ بےشرم واٹسایپ نمبر مانگ رہی ہے ,0
ab tw apko Oreo ki batain hee achi lgngi,0, اب تو آپکو اوریو کی باتیں ہی اچھی لگیں گی ,0
love this video from Pakistan,0, لو دس ویڈیو فرام پاکستان ,0
Deve Gowda ku jinhon ne sabiq Chief Minister Mr,0, دیوی گودا کیوں جنہوں نے سابق چیف منسٹر مسٹر ,1
Ye bharvia paiseo aor naam ke liay kuch b kr sakti hain,1, یہ بھڑویاں پیسوں اور نام کے لیے کچھ بھی کر سکتی ہیں ,0
"--FEMALE--
Dil ne kiye jo dil ko ishaare
Milke chale hum saath tumhaare",0, فیمیل دل نے کیے جو دل کو اشارے مل کے چلے ہم ساتھ تمہارے ,0
Yahan tak ke Helen Keller ke tajasus ki tasqeen ke liye Miss Salon ne Helen ki hatheli par ande se choza nikalne ka aamal tak mukamal karaya.,0, یہاں تک کہ ہیلن کیلر کے تجسس کی تسکین کے لیے مس سلون نے ہیلن کی ہتھیلی پر انڈے سے چوزہ نکلنے کا عمل تک مکمل کرایا . ,0
Me mucho wala kutta pehki baar dekha,1, میں مونچھوں والا کتا پہکی بار دیکھا ,1
Is arse mein England ke aik dore mein hum aik sires 4-0 se hare to dosri mein 2-o se,0, اس عرسے میں انگلینڈ کے ایک دور میں ہم ایک سیریز 4ء0 سے ہارے تو دوسری میں 2ءو سے ,0
"tera khilauna toota baalak
tera khilauna toota
hain kismat ne loota tujhko
hain kismat ne loota
tera khilauna toota",0, تیرا کھلونا ٹوٹا بےلاک تیرا کھلونا ٹوٹا ہیں قسمت نے لوٹا تجھ کو ہیں قسمت نے لوٹا تیرا کھلونا ٹوٹا ,0
Bobby bhanga Thana Pakistan ki Radha Rashi vatsala Bengali Ghana FB login chai pila de karega behan chod muchh wala subah faizabad chandragupta chanakya Niti Tere Pathan NASA Lage tune karega,1, بوبی بھنگا تھنا پاکستان کی رادھا رشی واتسلا بنگالی گھنا ایف بی لاگن چائے پلا دے کرے گا بہن چود موچھ والا صبح فیض آباد چندرگپتا چناکیا نیتی تیرے پٹھان نشہ لگے تونے کرے گا ,0
Dunya mein ye helicopter 80 saal banna shuru hue aur inhain us waqt ki sub se bari ijad qarar diya gaya tha kyun keh ye asman par aik parindey ki tarah ur saktay thay. Duniya mein jo sab se pehla Helicopter mutarif karwaya gaya us ka naam Focke Wulf FW61 tha aur is ke ,0, دنیا میں یہ ہیلی کاپٹر 80 سال بننا شروع ہوئے اور انہیں اس وقت کی سب سے بڑی ایجاد قرار دیا گیا تھا کیوں کہ یہ آسمان پر ایک پرندے کی طرح اڑ سکتے تھے . دنیا میں جو سب سے پہلا ہیلی کاپٹر متعارف کروایا گیا اس کا نام فوکی ولف فو61 تھا اور اس کے ,0
Bhai jaan wo mulaqaat karain ge kal k nai,0, بھائی جان وہ ملاقات کریں گے کل کے نہیں ,0
Jahilon ko bolne se pe sochna padta hai.,0, جاہلوں کو بولنے سے پہ سوچنا پڑتا ہے . ,0
"

Lok sabha intikhabaat ke nataij se naraaz mayawati nay 6 reyaston Uttarkhand, Bihar, jharkhand, Rajasthan, Gujrat aur Orissa ke zimmadaraan ko bar tarf kardiya hai",0, لوک سبھا انتخابات کے نتائج سے ناراض مایاوتی نے 6 ریاستوں اترکھنڈ ، بہار ، جھارکھنڈ ، راجھستان ، گجرات اور اوڑیسا کے زمیداران کو بر طرف کر دیا ہے ,1
Hyderabad mein Emirates ka Consulate,0, حیدرآباد میں امارات کا قونصلیٹ ,0
"Maroof Amrici musannif, adakara aur model Padma laxmi ne kam Umri mein apne oopar dhaye jaany walay mzalm ki rudaad pehli martaba bayan karte hue kaha hai ke inhen mehez saat saal ki Umar mein jinsi hirasgi ka saamna karna para jabkay 16 saal ki Umar mein wraps ka nishana banaya gaya .",0, معروف امریکی مصنف ، اداکارہ اور ماڈل پدما لکشمی نے کم عمری میں اپنے اوپر ڈھائے جانے والے مظالم کی روداد پہلی مرتبہ بیان کرتے ہوئے کہا ہے کہ انہیں محض سات سال کی عمر میں جنسی حراسگی کا سامنہ کرنا پڑا جب کہ 16 سال کی عمر میں ریپ کا نشانہ بنایا گیا . ,0
chand junior khilari hain aur wo mustaqbil ki itni zimedari ka bojh akele nahi utha sakte,0, چند جونئیر کھلاڑی ہیں اور وہ مستقبل کی اتنی ذمہ داری کا بوجھ اکیلے نہیں اٹھا سکتے ,0
Dono shehroun mein 14 assembly halqe hain jis mein secunderabad contominent ilaqa Malkajgiri lok sabha halqa mein shaamil ho chuka hai,0, دونوں شہروں میں 14 اسمبلی حلقے ہیں جس میں سکندرآباد کنٹومنینٹ علاقہ ملکاجگیری لوک سبھا حلقہ میں شامل ہو چکا ہے ,0
wazeh rahay ke internet par blue whale Nami game Sarif ko 50 roz ke douran challenge karta rehta hai aur hatmi challenge mein woh khailnay walay se khud kashi ka mutalba karta hai,0, واضح رہے کہ انٹرنیٹ پر بلو وھیل نامی گیم صریف کو 50 روز کے دوران چیلنج کرتا رہتا ہے اور حتمی چیلنج میں وہ کھیلنے والے سے خود کشی کا مطالبہ کرتا ہے ,1
1950 mein aap ko Aqwam-e-Mutehda mein Pakistan ka mustaqil numaiynda bana kar bheja gaya,0, 1950 میں آپ کو عقوام متحدہ میں پاکستان کا مستقل نمائندہ بنا کر بھیجا گیا ,1
jwab e sai ni diya ...,0, جواب سہی نہیں دیا . . . ,0
Abid Ali audition ke leye gaye aur kamyan hone ke bad Queeta radio se dramon samet mukhtalif programon mein sada kari karne lage,0, عابد علی اوڈیشن کے لیے گئے اور کامیاب ہونے کے بعد کوئٹہ ریڈیو سے ڈراموں سمیت مختلف پروگراموں میں ادا کاری کرنے لگے ,0
smj ni i yar mtlb,0, سمجھ نہیں آئی یار مطلب ,0
"Urdu University mein Dr Mohammad Aslam Parvez ka taalib e ilm ki ba ikhtiyaari programme par khitaabHyderabad: Maulana Azad Urdu University ke Vice Chancellor Dr Mohammad Aslam Parvez ney  Taalib e ilm ki ba ikhtiyaari  ke liye munaqidah, Students Empowerment ke programme mein kaha ke daur haazir mein taalib e ilm bhi apni ba ikhtiyaari par zor deta hai",0, اردو یونیورسٹی میں ڈاکٹر محمد اسلم پرویز کا طالب علم کی با اختیاری پروگرام پر خطاب حیدرآباد : مولانا آزاد اردو یونیورسٹی کے وائس چانسلر ڈاکٹر محمد اسلم پرویز نے طالب علم کی با اختیاری کے لیے منعقدہ ، اسٹوڈنٹ امپاورمنٹ کے پروگرام میں کہا کہ دور حاضر میں طالب علم بھی اپنی با اختیاری پر زور دیتا ہے ,0
Tum abhi pagal nahi hui Tum mera lund dekhogi to Tumhara Sar Ghum Jayega Itna Mota Itna handsome lund Aaj Tak Kabhi Nahi Dekha hoga tumna mera lund Apne Haath Mein pakad kar Dekho Tumhe aa Lagi Maza dega,1, تم ابھی پاگل نہیں ہوئی تم میرا لنڈ دیکھو گی تو تمہارا سر گھوم جائےگا اتنا موٹا اتنا ہینڈسم لنڈ آج تک کبھی نہیں دیکھا ہو گا تمنے میرا لنڈ اپنے ہاتھ میں پکڑ کر دیکھو تمہیں آ لگی مزہ دےگا ,0
very funny video.,0, ویری فنی ویڈیو . ,0
Pia,0, پی آئی اے ,0
Jis ke mujahideen Pakistan ke ilawa India mein bhi barhi tadad mein maujood the,0, جس کے مجاہدین پاکستان کے علاوہ انڈیا میں بھی بڑی تعداد میں موجود تھے ,0
"mere dil ki dhadkanon ka yeh bayaam tumko pohche
main tumhara humnashi hoon yeh salaam tumko pehche
usse bandagi main samjhu jo tumhaare kaam aau
woh khushi mili hai mujhko, main khushi se mar na jaau
haan jo guzar rahi hai mujh par, usse kaise main bataau",0, میرے دل کی دھڑکنوں کا یہ بےاام تم کو پوحچی میں تمہارا ہم نشیں ہوں یہ سلام تم کو پہچی اسے بندگی میں سمجھوں جو تمہارے کام آؤ وہ خوشی ملی ہے مجھکو ، میں خوشی سے مر نہ جاؤ ہاں جو گزر رہی ہے مجھ پر ، اسے کیسے میں بتاو ,1
Nazla zukam vala kutta,1, نزلہ زکام والا کتا ,1
Hahaha mene bh nahi,0, ہاہاہا میں نے بھی نہیں ,1
Bachao K Lye Aman Doctor Se Fori Mashwara Len,0, بچاؤ کے لیے امن ڈاکٹر سے فوری مشورہ لیں ,0
"tere hothon pe daton ke hai kyun nishan
u lage na phool tujhako kaha (bata na) - 2
raste mein mujhe ek tota mila
dekhate hi use mera man tha **
pyare tote ko main sehala ne gayi - 2
chonch hothon pe o maar ke uda gaya
Saiyaji se chupake hue kya teri baat batade de beliya",0, تیرے ہونٹوں پہ دانتون کے ہے کیوں نشان یو لگے نا پھول تجھ کو کہا ( بتا نا ) - 2 راستے میں مجھے ایک طوطا ملا دیکھتے ہی اسے میرا من تھا * * پیارے ٹوٹے کو میں سہلا نے گئی - 2 چونچ ہونٹوں پہ وہ مار کے اڑا گیا سیاجی سے چپکے ہوئے کیا تیری بات باتادی دے بیلیا ,0
Taqreban 2 ghante bad un ki taraf se koi jawab na milne par hosla pa kar bharti foji aage barhe aur Havaldar Lalak Jan Shaheed ki bichai hoi surangon ke shikar ho gaye,0, تقریباً 2 گھنٹے بعد ان کی طرف سے کوئی جواب نا ملنے پر حوصلہ پا کر بھارتی فوجی آگے بڑھے اور حولدار لالک جان شہید کی بچھای ہوئی سرنگوں کے شکار ہو گئے ,1
Mere ko chut dogi,1, میرے کو چوت دوگی ,0
 unhon ne achi khasi miqdaar mein me noshi ki thi ,0, انہوں نے اچھی خاصی مقدار میں مہ نوشی کی تھی ,0
Sadarnashin Haj Committee Mr,0, صدر نشین حج کمیٹی مسٹر ,0
Jhuta sala sara jhot,1, جھوٹا سالا سارا جھوٹ ,1
"Jaa Mein Tanha Rahun TujKo, Mehefil Mile,
Ooo..
Jaa Mein Tanha Rahun, Tuj Ko, Mehefil Mile,
Doobne De Mujhe, Tujhko Saahil Mile,
Aaj Marzi Yahi, (2),
Naa Khuda Hai Meri, Khush Rahe Tu Sada,
Yeh Duva Hai Meri, Khush Rahe..",0, جا میں تنہا رہوں تجھ کو ، محفل ملے ، او . . جا میں تنہا رہوں ، تجھ کو ، محفل ملے ، ڈوبنے دے مجھے ، تجھ کو ساحل ملے ، آج مرضی یہی ، ( 2 ) ، نہ خدا ہے میری ، خوش رہے تو سدا ، یہ دعا ہے میری ، خوش رہے . . ,0
ji bas rally aur chutiya banane ki tayari karte hai,1, جی بس ریلی اور چوتیا بنانے کی تیاری کرتے ہے ,0
"aanchal mein munh chhupaake na sharamaaiye huzuur
kuch dil ki baat kijiye kuch muskuraaiye
chehare ...",0, آنچل میں منه چھپاکے نہ شرمائے حضور کچھ دل کی بات کیجیے کچھ مسکرائیے چہرے . . . ,1
Jhonpdi mein qaid shakhs ko ghulam banaye jane ka shubaEngland mein hakoomati ohdedaron aur aam shehrion ne 1 shakhs ka pata chalaya hai jis ney khud ko musalsal 40 saal se aik jhonpdi mein muqeed kar rakha tha,0, جھونپڑی میں قید شخص کو غلام بنائے جانے کا شبعا انگلینڈ میں حکومتی عہدیداروں اور عام شہریوں نے 1 شخص کا پتہ چلایا ہے جس نے خود کو مسلسل 40 سال سے ایک جھونپڑی میں مقید کر رکھا تھا ,0
Means,0, مینز ,0
Ye lifafa sahafi kuty hain,1, یہ لفافہ صحافی کتے ہیں ,0
chut milega Kya,1, چوت ملےگا کیا ,1
"U:
Oh teejee nal paseene de (?)",0, یو : اوہ تیگی نال پسینے دے ( ؟ ) ,0
Website par 2013 taq ka data hai,0, ویب سائٹ پر 2013ء تک کا ڈیٹا ہے ,0
Brother nice ho aap,0, بردر نائیس ہو آپ ,0
"Ye qabar parast mushrikeen hain. musalmaan ho hi nahi sakte. sachcha musalmaan wohi hai jo apne aap ko Shia kehta hai na sunni, na barelvi na salafi, na ahle sunnat na ahle hades, na khoja na bohra. Bas sirf Muslim kehelwane wala hi sachcha Muslim hai.",0, یہ قبر پرست مشرکین ہیں . مسلمان ہو ہی نہیں سکتے . سچا مسلمان وہی ہے جو اپنے آپ کو شیعہ کہتا ہے نا سنی ، نا بریلوی نا سلفی ، نا اہل سنت نا اہل حدیث ، نا خواجہ نا بوہرا . بس صرف مسلم کہلوانے والا ہی سچا مسلم ہے . ,0
Sultanpur : BJP ki leader Maneka gandhi naay BSP supremo Mayawati ko tanqeed ka nishana banatay hue kaha ke woh baghair paise liye apni party ka ticket nahi deti hain,0, سلطان پور : بی جے پی کی لیڈر مانیکا گاندھی نے بی ایس پی سپریمو مایاوتی کو تنقید کا نشانہ بناتے ہوئے کہا کہ وہ بغیر پیسے لیے اپنی پارٹی کا ٹکٹ نہیں دیتی ہیں ,1
Aur aur aur ka pura dikha details bro,0, اور اور اور کا پورا دکھا ڈیٹیلز برو ,0
Hyderabad: Hindustan mein Lok Sabha intikhabaat mein kamyabi ke liye har koi tashheer ka sahara le raha hai aur is muamlay mein bhi wazeer e azam Narendra Modi sab se agay nikal chuke hain tashheer ke douran Modi social media ka khoob istemaal kar rahay hain,0, حیدرآباد : ہندوستان میں لوک سبھا انتخابات میں کامیابی کے لیے ہر کوئی تشہیر کا سہارا لے رہا ہے اور اس معاملے میں بھی وزیر اعظم نریندرا مودی سب سے آگے نکل چکے ہیں تشہیر کے دوران مودی سوشل میڈیا کا خوب استعمال کر رہے ہیں ,1
Mohammad Salah ki ek 5 saal ki beti hai,0, محمد صلح کی ایک 5 سال کی بیٹی ہے ,0
Kuch dair baad chand badbakhton ka chunao kar liya.,0, کچھ دیر بعد چند بدبختوں کا چناؤ کر لیا . ,0
Or 10 10 shadiyan krna bs tumhain or tumhare leader ko hi aati hain naaw,0, اور 10 10 شادیاں کرنا بس تمہیں اور تمھارے لیڈر کو ہی آتی ہیں ناو ,0
meri tarf sy apny parents to thanks bol dena,0, میری طرف سے اپنے پیرینٹس تو تھینکس بول دینا ,0
@Rabiha Butt Har Aurat ko apney haqooq ka Pata hota hain or limit bhi but in morning shows mein in ka haqooq kia tail Lena jata hain yeh sub women rights ki batein kar raha hota hain. Ik show Aurat ka haq mein bana ka smjhta hain hum bohat mahan hai so,0, @ رابیحہ بٹ ہر عورت کو اپنے حقوق کا پتہ ہوتا ہیں اور لیمٹ بھی بٹ ان مارننگ شوز میں ان کا حقوق کیا تیل لینے جاتے ہیں یہ سب ویمن رائٹس کی باتیں کر رہے ہوتے ہیں . اک شو عورت کا حق میں بنا کا سمجھتے ہیں ہم بہت مہان ہے سو ,1
Wazeer e Azam ko jung akhbar ke zariye notice jari kya jaye' ',0, وزیر اعظم کو جنگ اخبار کے ذریعے نوٹس جاری کیا جائے ’ ’ ,1
